Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
1039,0.0683,0.45675,0.51225,0.64775,0.88975,0.71175,0.285248434,0.016733333,0.7918,0.6003,0.08625,0.73125,0.3047,0.29175,0.551111111,0.8543,0.93925,0.57275,0.009749917,0.65325,0.19974,0.68325,0.3338,0.073225806,0.392249955,0.9423,0.230240481,0.125250501,0.794749499,0.115751503,0.680240481,0.66475,0.49975,0.91925,0.99274,0.77274,0.90824,0.36924975,0.88375,0.92325,0.926750794,0.0607504,0.1612504,0.6847504,0.9132504,0.6067504,0.1817504,0.0157504,0.2342504,0.3162504,0.8082504,0.6527504,0.5822504,0.5713,-0.323416,0.041012361,0.384849509
1040,0.3402,0.17125,0.94025,0.53675,0.41625,0.67625,0.972250522,0.452733333,0.0278,0.1523,0.58275,0.42775,0.3943,0.43975,0.758888889,0.2752,0.51075,0.25975,0.52624875,0.17325,0.69324,0.89525,0.2467,0.528387097,0.542749945,0.1643,0.081242485,0.157254509,0.258757515,0.525250501,0.566753507,0.23475,0.99825,0.17175,0.15274,0.91824,0.35876,0.606748916,0.95825,0.55225,0.147750794,0.3817504,0.9127504,0.2517504,0.5967504,0.5892504,0.3037504,0.0952504,0.2752504,0.6232504,0.0747504,0.6297504,0.3912504,0.0223,-6.035094,0.029790058,0.395972662
1041,0.5993,0.08025,0.40925,0.28725,0.75625,0.58225,0.837749478,0.670266667,0.7502,0.6607,0.90075,0.77525,0.2157,0.68525,0.829444444,0.9548,0.49425,0.76525,0.844251417,0.07625,0.06376,0.14525,0.0422,0.321290323,0.013249935,0.7347,0.287254509,0.778757515,0.829759519,0.928256513,0.635751503,0.05475,0.12325,0.19275,0.68376,0.24574,0.96574,0.87624875,0.76775,0.74275,0.866749206,0.0702504,0.7447504,0.7522504,0.1387504,0.4687504,0.6282504,0.4647504,0.1082504,0.9377504,0.6632504,0.6757504,0.8452504,0.8717,-0.427768,0.012942731,0.373997076
1042,0.5163,0.44175,0.03975,0.36975,0.65625,0.86925,0.293248434,0.296733333,0.0288,0.2828,0.15625,0.69275,0.8188,0.72125,0.713888889,0.5778,0.85075,0.09975,0.83774925,0.15575,0.81424,0.08875,0.1912,0.267096774,0.990749985,0.5002,0.577254509,0.895751503,0.271743487,0.196753507,0.537755511,0.28625,0.05025,0.35575,0.88724,0.00976,0.29126,0.656748916,0.72825,0.54225,0.695750794,0.2017504,0.7027504,0.6672504,0.8632504,0.7467504,0.7202504,0.4512504,0.3072504,0.7882504,0.7372504,0.6317504,0.6612504,0.9153,0.319097,0.412508038,0.836296113
1043,0.1937,0.70225,0.05425,0.72025,0.23475,0.64775,0.069749478,0.561266667,0.3608,0.4572,0.42775,0.40225,0.8698,0.18425,0.444444444,0.1822,0.09425,0.51625,0.090250083,0.17125,0.44226,0.62675,0.2488,0.479677419,0.265750085,0.0413,0.787254509,0.175751503,0.911743487,0.517755511,0.312244489,0.20925,0.48225,0.24125,0.95124,0.81526,0.98524,0.371250417,0.29925,0.62625,0.394750794,0.9327504,0.3452504,0.1767504,0.6567504,0.5317504,0.8822504,0.3922504,0.2207504,0.5087504,0.5592504,0.3847504,0.5117504,0.2943,-0.248084,0.015737779,0.311133736
1044,0.7588,0.64775,0.66925,0.16925,0.21725,0.33875,0.378751566,0.726266667,0.7258,0.6323,0.95125,0.41425,0.2212,0.14175,0.885,0.3433,0.60525,0.35675,0.766748916,0.76625,0.19374,0.21725,0.4442,0.707741935,0.394249915,0.3067,0.366252505,0.341743487,0.208757515,0.680240481,0.580240481,0.15275,0.99975,0.94425,0.82074,0.66076,0.29026,0.854751584,0.75025,0.69125,0.496749206,0.2082504,0.1967504,0.2277504,0.6817504,0.0542504,0.9447504,0.6737504,0.9932504,0.1342504,0.7052504,0.1437504,0.8662504,0.4397,-0.450796,0.001115718,0.368208816
1045,0.1208,0.51775,0.65525,0.23075,0.90025,0.38075,0.117749478,0.430266667,0.2418,0.9778,0.90475,0.71975,0.0437,0.90775,0.625,0.7598,0.29675,0.78375,0.914751584,0.45825,0.85974,0.85825,0.6607,0.10516129,0.097250055,0.2783,0.745250501,0.168256513,0.617755511,0.071242485,0.806252505,0.70175,0.64175,0.74825,0.04374,0.41376,0.89074,0.92924975,0.81875,0.63875,0.602249206,0.1627504,0.1037504,0.9042504,0.1987504,0.7722504,0.7292504,0.9972504,0.1167504,0.9432504,0.4602504,0.7482504,0.8702504,0.3938,-0.328627,0.079257574,0.444487053
1046,0.4412,0.22125,0.66325,0.07125,0.56725,0.41375,0.665248434,0.807266667,0.8942,0.4157,0.74125,0.03325,0.0358,0.26175,0.555,0.7272,0.22775,0.72975,0.86924975,0.15625,0.73424,0.42975,0.6992,0.594193548,0.679250015,0.2663,0.702745491,0.579258517,0.146753507,0.568256513,0.956753507,0.08725,0.28375,0.19675,0.91574,0.26074,0.61724,0.960250083,0.19475,0.49425,0.168749206,0.0552504,0.0492504,0.1892504,0.4542504,0.9917504,0.3682504,0.1462504,0.7257504,0.2167504,0.9677504,0.1017504,0.9482504,0.0693,-0.141749,0.03674216,0.348842173
1047,0.8108,0.58775,0.82975,0.25925,0.96625,0.01275,0.773248434,0.961266667,0.3678,0.7057,0.22425,0.77125,0.2918,0.28275,0.747222222,0.0752,0.05725,0.98125,0.416748916,0.77925,0.02874,0.97825,0.4207,0.837096774,0.774750105,0.8737,0.528256513,0.937254509,0.370741483,0.982745491,0.377755511,0.71275,0.13675,0.42975,0.99974,0.32226,0.36776,0.675748583,0.02025,0.09325,0.527750794,0.7162504,0.0922504,0.3517504,0.2012504,0.9857504,0.1612504,0.8212504,0.4822504,0.5552504,0.1847504,0.4892504,0.0437504,0.4678,-0.45389,0.002489096,0.369598126
1048,0.5477,0.76375,0.51075,0.74275,0.92725,0.98475,0.377248434,0.695266667,0.8762,0.6618,0.46775,0.69125,0.3733,0.81875,0.475555556,0.0887,0.05675,0.41625,0.898749583,0.52475,0.02274,0.65675,0.6653,0.150322581,0.994750105,0.9937,0.164749499,0.937755511,0.304749499,0.052244489,0.935250501,0.33875,0.53075,0.35975,0.38024,0.51426,0.21426,0.088249416,0.37425,0.14425,0.829750794,0.8967504,0.5622504,0.4767504,0.0942504,0.4052504,0.4487504,0.9912504,0.6937504,0.1657504,0.7007504,0.7997504,0.0352504,0.5322,-0.38976,0.019958336,0.375897398
1049,0.6482,0.18175,0.33525,0.83075,0.63375,0.93875,0.039749478,0.564266667,0.0982,0.4013,0.04125,0.65625,0.0613,0.36575,0.044444444,0.4552,0.66875,0.89675,0.488749583,0.89975,0.78026,0.69375,0.8712,0.856129032,0.700749985,0.1637,0.557755511,0.907254509,0.662745491,0.659258517,0.508256513,0.35875,0.89525,0.12575,0.53624,0.80374,0.60226,0.19375125,0.06425,0.75375,0.440750794,0.0967504,0.6622504,0.3172504,0.2607504,0.5887504,0.6702504,0.3317504,0.1762504,0.9602504,0.3602504,0.1002504,0.5802504,0.0292,-0.002112,0.038780718,0.269469136
1050,0.9582,0.52025,0.31575,0.56575,0.61975,0.00175,0.066250522,0.705733333,0.9358,0.9977,0.47175,0.06425,0.4753,0.70475,0.091666667,0.4433,0.91675,0.00375,0.41225075,0.97025,0.23574,0.40675,0.6177,0.408387097,0.821749965,0.2643,0.385250501,0.615751503,0.174248497,0.921242485,0.276753507,0.89775,0.45825,0.59225,0.14124,0.33626,0.94724,0.754751584,0.05325,0.94475,0.839249206,0.4187504,0.4647504,0.4532504,0.2362504,0.6677504,0.9257504,0.9027504,0.2987504,0.9832504,0.4887504,0.3177504,0.8957504,0.1482,-0.463101,1.13E-06,0.36870383
1051,0.8393,0.14775,0.18975,0.37975,0.71025,0.81675,0.388751566,0.557266667,0.9578,0.6398,0.59625,0.04075,0.6202,0.09325,0.757222222,0.7437,0.50325,0.77575,0.040250083,0.16325,0.10574,0.73075,0.4148,0.788387097,0.501249975,0.8547,0.885250501,0.680240481,0.259258517,0.989258517,0.533246493,0.05425,0.71375,0.92875,0.50526,0.61974,0.21476,0.117249083,0.64625,0.27625,0.591750794,0.3072504,0.1777504,0.6027504,0.3107504,0.1367504,0.0282504,0.7727504,0.4942504,0.1827504,0.9442504,0.5562504,0.8552504,0.9302,-0.451347,0.004128947,0.370142516
1052,0.0892,0.46225,0.26575,0.38675,0.79625,0.75925,0.966751566,0.844266667,0.3188,0.7412,0.07775,0.74425,0.7713,0.79275,0.275,0.6867,0.32775,0.81875,0.551250417,0.66175,0.05226,0.65575,0.5073,0.476129032,0.386250075,0.6008,0.694749499,0.280240481,0.179258517,0.925751503,0.429759519,0.74925,0.67525,0.56675,0.96976,0.20026,0.46324,0.524751584,0.81375,0.50075,0.161249206,0.0052504,0.4367504,0.9672504,0.1662504,0.0517504,0.5212504,0.3257504,0.3592504,0.3712504,0.4762504,0.8892504,0.1202504,0.7862,-0.45521,0.001492588,0.36918885
1053,0.7897,0.69125,0.03275,0.70525,0.83225,0.96625,0.707248434,0.320266667,0.2782,0.0012,0.62375,0.29375,0.6077,0.58925,0.280555556,0.8223,0.75925,0.01975,0.178249416,0.75325,0.02826,0.94975,0.7088,0.80483871,0.098750025,0.1877,0.811743487,0.920240481,0.893246493,0.654248497,0.901743487,0.22425,0.38175,0.49075,0.73624,0.33476,0.79324,0.918749583,0.66725,0.02825,0.743250794,0.8852504,0.4832504,0.6172504,0.0237504,0.5582504,0.7597504,0.5812504,0.6362504,0.6877504,0.4182504,0.1792504,0.2592504,0.9622,-3.653833,0.037007949,0.466815475
1054,0.8648,0.10625,0.92825,0.78225,0.44925,0.97225,0.105749478,0.697266667,0.4302,0.1787,0.36925,0.18975,0.0662,0.27925,0.242777778,0.6288,0.43725,0.76775,0.90375125,0.71075,0.88226,0.54625,0.5717,0.11483871,0.673749925,0.3873,0.943747495,0.835250501,0.831242485,0.177755511,0.299258517,0.37325,0.42225,0.18925,0.49024,0.39374,0.64426,0.670250083,0.39225,0.73925,0.286750794,0.1107504,0.3652504,0.9762504,0.6337504,0.3277504,0.3227504,0.2512504,0.9037504,0.7462504,0.2442504,0.4437504,0.7967504,0.2237,-2.512897,0.076953056,0.465950217
1055,0.0408,0.09825,0.50675,0.78775,0.07075,0.77425,0.964250522,0.712733333,0.0018,0.8742,0.55075,0.13875,0.4663,0.23075,0.585,0.2017,0.06275,0.54875,0.889749917,0.46425,0.28026,0.48425,0.5328,0.143225806,0.723750125,0.7452,0.399759519,0.260240481,0.078256513,0.741242485,0.490240481,0.37125,0.28625,0.83725,0.09574,0.18026,0.71624,0.204751584,0.51225,0.20075,0.943750794,0.0057504,0.9082504,0.6977504,0.3857504,0.1592504,0.6547504,0.1067504,0.7462504,0.7542504,0.3852504,0.7122504,0.0752504,0.0822,-0.450458,0.003983318,0.37031186
1056,0.3383,0.44525,0.19175,0.34275,0.11375,0.98375,0.324250522,0.774733333,0.3398,0.1002,0.96475,0.92625,0.7813,0.59175,0.19,0.3192,0.20725,0.73525,0.92924975,0.38125,0.17526,0.45225,0.0327,0.698387097,0.716750065,0.3307,0.079258517,0.189759519,0.902244489,0.246252505,0.032244489,0.64075,0.07625,0.59325,0.05274,0.98226,0.81076,0.43624875,0.34875,0.69625,0.817249206,0.6102504,0.7632504,0.7797504,0.4422504,0.8567504,0.6697504,0.0692504,0.8262504,0.0997504,0.8802504,0.4017504,0.7047504,0.8673,-0.580571,0.236914319,0.773666342
1057,0.8923,0.56575,0.54425,0.12925,0.12475,0.30325,0.944250522,0.918733333,0.3368,0.3277,0.01725,0.71475,0.0477,0.31275,0.275555556,0.4182,0.76875,0.17275,0.092750917,0.30075,0.71926,0.00075,0.3993,0.240645161,0.999750005,0.7352,0.115751503,0.861242485,0.316252505,0.825751503,0.328757515,0.43125,0.50175,0.11475,0.61276,0.41324,0.88674,0.73075025,0.63525,0.86875,0.870250794,0.3567504,0.0837504,0.4777504,0.4207504,0.6562504,0.4327504,0.4377504,0.1847504,0.0282504,0.3892504,0.2722504,0.1682504,0.4697,0.591081,0.583629264,0.855446331
1058,0.0862,0.63425,0.17475,0.71525,0.71425,0.75025,0.905749478,0.461733333,0.3738,0.8808,0.06325,0.16325,0.5318,0.42125,0.266666667,0.0168,0.78225,0.17525,0.05924975,0.58175,0.82776,0.29825,0.1698,0.629354839,0.733249935,0.8967,0.231242485,0.135250501,0.279258517,0.849258517,0.608757515,0.62425,0.13475,0.03275,0.51776,0.20526,0.84724,0.101250417,0.12525,0.29925,0.608249206,0.3907504,0.0487504,0.9972504,0.7737504,0.8332504,0.4512504,0.3927504,0.5797504,0.6812504,0.3187504,0.6492504,0.5297504,0.3273,-0.456281,0.001982898,0.369540851
1059,0.9647,0.77675,0.21725,0.43925,0.10225,0.91825,0.529248434,0.764733333,0.5482,0.3658,0.20075,0.61575,0.2517,0.95325,0.632777778,0.7928,0.57125,0.18475,0.716748916,0.95475,0.67026,0.71925,0.0058,0.064193548,0.106750065,0.0472,0.517254509,0.386252505,0.590240481,0.579258517,0.192745491,0.14375,0.32925,0.38975,0.98976,0.63476,0.71076,0.971750584,0.46775,0.69075,0.102249206,0.7542504,0.3262504,0.5972504,0.4342504,0.3552504,0.4142504,0.2217504,0.2257504,0.4652504,0.1687504,0.9877504,0.4922504,0.7262,-0.16078,2.20E-05,0.280121731
1060,0.5278,0.92075,0.06275,0.90575,0.53275,0.52825,0.217248434,0.816266667,0.1448,0.9603,0.55025,0.41775,0.2943,0.41575,0.702222222,0.6202,0.02575,0.64575,0.827249083,0.64175,0.91024,0.94425,0.4938,0.596129032,0.898750025,0.0422,0.438256513,0.014749499,0.350741483,0.623747495,0.747755511,0.82125,0.79175,0.71275,0.83724,0.11176,0.60724,0.48924975,0.06575,0.38975,0.864749206,0.9072504,0.5482504,0.4317504,0.3477504,0.3732504,0.2702504,0.1717504,0.3302504,0.9482504,0.8867504,0.2682504,0.7177504,0.2612,-0.463021,1.46E-05,0.368709979
1061,0.5957,0.32725,0.24025,0.28975,0.45575,0.87525,0.499749478,0.988266667,0.8402,0.3318,0.33175,0.63175,0.1813,0.40725,0.682222222,0.5897,0.28225,0.68925,0.535248416,0.48575,0.31474,0.20425,0.2977,0.969677419,0.062249955,0.6378,0.294248497,0.844248497,0.443747495,0.241242485,0.922745491,0.45125,0.75425,0.97675,0.96076,0.80876,0.10624,0.62225075,0.86675,0.35325,0.617249206,0.2987504,0.4037504,0.1702504,0.0192504,0.3327504,0.0332504,0.0177504,0.0357504,0.5997504,0.6042504,0.4807504,0.2872504,0.6982,0.307496,0.218600348,0.580269593
1062,0.9868,0.81325,0.17575,0.82925,0.14175,0.25825,0.322751566,0.750266667,0.5922,0.0408,0.07525,0.51675,0.5822,0.76225,0.587777778,0.9408,0.24475,0.75725,0.693251084,0.95775,0.84724,0.83275,0.8938,0.529677419,0.499250015,0.8347,0.522745491,0.218256513,0.137755511,0.195751503,0.692244489,0.56275,0.30375,0.49175,0.32326,0.01624,0.31076,0.98375125,0.59925,0.17825,0.801250794,0.1787504,0.2182504,0.9277504,0.9752504,0.3067504,0.7417504,0.1467504,0.4457504,0.9332504,0.1522504,0.7027504,0.3512504,0.0022,-34.523861,0.097723105,0.270709474
1063,0.4613,0.51825,0.67625,0.56975,0.75475,0.56425,0.180751566,0.578266667,0.6048,0.8092,0.78425,0.49375,0.5692,0.53625,0.217777778,0.6808,0.42125,0.39525,0.976748916,0.22925,0.40474,0.53825,0.4363,0.06483871,0.425750085,0.1817,0.656252505,0.970240481,0.898256513,0.852244489,0.120741483,0.88275,0.31225,0.57825,0.45224,0.96024,0.45476,0.768249416,0.52025,0.22075,0.820250794,0.2992504,0.0307504,0.5817504,0.0302504,0.2962504,0.4657504,0.7997504,0.8902504,0.4207504,0.4092504,0.9032504,0.8502504,0.0882,-0.445014,0.003538004,0.369671731
1064,0.4933,0.72575,0.99925,0.87625,0.35925,0.83675,0.947248434,0.098266667,0.2802,0.6497,0.23625,0.33475,0.9168,0.28975,0.766111111,0.4728,0.43575,0.85225,0.449749917,0.64875,0.35926,0.68225,0.5138,0.567741935,0.252249955,0.0132,0.316753507,0.518757515,0.803246493,0.318757515,0.355250501,0.58775,0.24125,0.31125,0.10924,0.06376,0.91126,0.730250083,0.00475,0.59825,0.920749206,0.2612504,0.1467504,0.0767504,0.9757504,0.8282504,0.5057504,0.6397504,0.9497504,0.1162504,0.2072504,0.5367504,0.5467504,0.1673,-0.380029,0.000934214,0.358688645
1065,0.2233,0.86075,0.82175,0.03525,0.47375,0.46525,0.191749478,0.581266667,0.1472,0.6593,0.33325,0.39275,0.1198,0.97225,0.075,0.1002,0.63725,0.37525,0.514251417,0.78925,0.34674,0.54575,0.9498,0.032903226,0.298750025,0.8838,0.130240481,0.140240481,0.109258517,0.750741483,0.244749499,0.86125,0.22825,0.64625,0.61176,0.06324,0.79826,0.760250083,0.70725,0.25925,0.715749206,0.0332504,0.9212504,0.4407504,0.0157504,0.2347504,0.5917504,0.1257504,0.8892504,0.0032504,0.5292504,0.0687504,0.3397504,0.6058,-0.326814,0.027687251,0.376936636
1066,0.2587,0.39675,0.13725,0.30425,0.34525,0.47375,0.001749478,0.808733333,0.7822,0.2247,0.78475,0.06325,0.1998,0.28675,0.820555556,0.2853,0.77175,0.26775,0.938749583,0.54325,0.55974,0.11825,0.3963,0.980645161,0.218250035,0.8108,0.089258517,0.455250501,0.749759519,0.106252505,0.380240481,0.71075,0.53175,0.92625,0.31274,0.98674,0.17274,0.260250083,0.54475,0.99575,0.538250794,0.1807504,0.0807504,0.9422504,0.5247504,0.2057504,0.5857504,0.0912504,0.4077504,0.7642504,0.6152504,0.6222504,0.2517504,0.9377,-1.05906,0.284271018,0.699649579
1067,0.3147,0.67175,0.71875,0.82525,0.78475,0.25375,0.705248434,0.418733333,0.0418,0.6223,0.63325,0.57875,0.4597,0.73875,0.923333333,0.7312,0.48775,0.63375,0.074251417,0.68175,0.23124,0.60375,0.9912,0.286129032,0.618250035,0.8622,0.626252505,0.573747495,0.210240481,0.229258517,0.625751503,0.89225,0.98825,0.14525,0.29126,0.78074,0.75574,0.68924975,0.66275,0.95725,0.768249206,0.6417504,0.1887504,0.9402504,0.1757504,0.6197504,0.5677504,0.0707504,0.3542504,0.2392504,0.7617504,0.6677504,0.5167504,0.0967,-0.324488,0.024493729,0.372887267
1068,0.8957,0.72175,0.56125,0.81025,0.31825,0.69925,0.137749478,0.188266667,0.6568,0.0272,0.34375,0.65375,0.0777,0.03325,0.951111111,0.4922,0.77525,0.62275,0.45924975,0.57725,0.65374,0.19225,0.6877,0.667096774,0.412249955,0.3627,0.425250501,0.917755511,0.545250501,0.201242485,0.227755511,0.45425,0.34125,0.18525,0.30476,0.91276,0.61776,0.538249416,0.75525,0.80325,0.266250794,0.4762504,0.9102504,0.0052504,0.5007504,0.3532504,0.7812504,0.2817504,0.5862504,0.7527504,0.5367504,0.8682504,0.8982504,0.8608,-43.411777,0.020728953,0.203883196
1069,0.5458,0.96225,0.68175,0.47925,0.24025,0.93975,0.344250522,0.854733333,0.9408,0.5362,0.22775,0.40675,0.4193,0.08725,0.463888889,0.0393,0.68875,0.26625,0.295748583,0.11775,0.49726,0.04225,0.8827,0.17483871,0.712749945,0.1813,0.155751503,0.665250501,0.164248497,0.893747495,0.150741483,0.10725,0.38025,0.92275,0.46924,0.30576,0.36374,0.981250417,0.46175,0.24525,0.670749206,0.1682504,0.4642504,0.5912504,0.6207504,0.4837504,0.1247504,0.8392504,0.2707504,0.9742504,0.9577504,0.3422504,0.9252504,0.5347,-0.0658,0.080464097,0.38181611
1070,0.4288,0.51425,0.19025,0.52125,0.12025,0.84925,0.157248434,0.417733333,0.9628,0.8752,0.32725,0.66275,0.6538,0.21975,0.520555556,0.3868,0.41525,0.67575,0.829749917,0.01475,0.93074,0.18775,0.3298,0.321612903,0.066750065,0.3038,0.013246493,0.026252505,0.552244489,0.143246493,0.912745491,0.69425,0.13575,0.21175,0.24724,0.68976,0.94226,0.81075025,0.43875,0.60025,0.940750794,0.7722504,0.0647504,0.9322504,0.3967504,0.4707504,0.2547504,0.6862504,0.8357504,0.5347504,0.5132504,0.8652504,0.4732504,0.5717,-0.362405,0.042734156,0.398178839
1071,0.1182,0.09175,0.99775,0.37225,0.89075,0.27425,0.171248434,0.216733333,0.6542,0.2962,0.94225,0.38575,0.1252,0.02175,0.056111111,0.1908,0.71925,0.62925,0.594251417,0.00825,0.11424,0.66075,0.1398,0.398709677,0.701249975,0.4518,0.971242485,0.991743487,0.088256513,0.290240481,0.738256513,0.62575,0.55275,0.30475,0.33026,0.80574,0.22274,0.718749583,0.71175,0.67625,0.587249206,0.4772504,0.3217504,0.0282504,0.8902504,0.0167504,0.0932504,0.8497504,0.0777504,0.0627504,0.3887504,0.5112504,0.8557504,0.7968,-0.148742,0.078961998,0.397677697
1072,0.2758,0.84275,0.03325,0.10025,0.91625,0.46725,0.925248434,0.259266667,0.0348,0.0927,0.51175,0.36175,0.5987,0.86175,0.480555556,0.3383,0.70125,0.74625,0.721250417,0.70675,0.13624,0.10475,0.2027,0.980322581,0.886750065,0.8913,0.229759519,0.119759519,0.962745491,0.897755511,0.525751503,0.74975,0.30125,0.66325,0.84026,0.85276,0.59724,0.106748916,0.84275,0.12625,0.008249206,0.3517504,0.5582504,0.2302504,0.2252504,0.8422504,0.6777504,0.9942504,0.2622504,0.1602504,0.4072504,0.6302504,0.2382504,0.0833,-0.307249,0.001364324,0.357108438
1073,0.6133,0.46825,0.52375,0.20775,0.38775,0.26675,0.953248434,0.469266667,0.6238,0.2033,0.49225,0.86275,0.3108,0.33475,0.025555556,0.2612,0.34875,0.43425,0.741250417,0.64625,0.62974,0.97375,0.2932,0.887741935,0.793250135,0.6647,0.384749499,0.627254509,0.620240481,0.642244489,0.026252505,0.86375,0.03475,0.16475,0.89774,0.47124,0.82376,0.269749917,0.29425,0.78275,0.882750794,0.4092504,0.1172504,0.1607504,0.6137504,0.8762504,0.8387504,0.4442504,0.8182504,0.9657504,0.5737504,0.8127504,0.7827504,0.7048,-0.847742,0.43095132,0.712446797
1074,0.0812,0.33275,0.35025,0.68225,0.86725,0.34825,0.330250522,0.702733333,0.9992,0.9068,0.58525,0.51575,0.9202,0.43675,0.848888889,0.3613,0.15725,0.72475,0.083251084,0.50675,0.16324,0.18375,0.1222,0.888387097,0.966750065,0.0367,0.333747495,0.477254509,0.270240481,0.272244489,0.523747495,0.48575,0.72675,0.64975,0.48274,0.08026,0.89676,0.544751584,0.00075,0.85175,0.583250794,0.1767504,0.7062504,0.3677504,0.7667504,0.8927504,0.1437504,0.6582504,0.9597504,0.9382504,0.5812504,0.2542504,0.4617504,0.3047,-0.462942,4.19E-05,0.368723496
1075,0.5918,0.58925,0.78425,0.37625,0.59325,0.66725,0.041248434,0.081733333,0.8132,0.9003,0.74625,0.99625,0.8198,0.02725,0.571666667,0.4908,0.64775,0.15575,0.14774925,0.61525,0.66224,0.00575,0.4557,0.330322581,0.438750025,0.6683,0.971743487,0.345751503,0.598256513,0.864749499,0.868256513,0.64725,0.37375,0.44825,0.46474,0.54424,0.22876,0.624251417,0.30175,0.38775,0.393249206,0.7642504,0.8982504,0.2552504,0.3112504,0.1687504,0.8962504,0.3232504,0.7202504,0.4682504,0.9097504,0.0572504,0.6972504,0.8882,-0.460264,0.000905007,0.369096761
1076,0.1972,0.71225,0.94625,0.29175,0.22425,0.49925,0.372250522,0.861266667,0.7832,0.9937,0.86325,0.34975,0.5642,0.36425,0.141111111,0.5077,0.44425,0.60025,0.532750917,0.26025,0.39224,0.55925,0.8788,0.025806452,0.355250095,0.0093,0.191242485,0.530741483,0.974248497,0.285250501,0.572745491,0.28775,0.91925,0.82525,0.13576,0.48576,0.01776,0.50075025,0.97075,0.71325,0.941250794,0.3972504,0.4707504,0.2222504,0.2417504,0.8537504,0.0267504,0.9857504,0.0132504,0.8042504,0.6707504,0.1517504,0.7782504,0.5638,-0.463096,2.79E-06,0.368704441
1077,0.0903,0.17575,0.23875,0.93675,0.22975,0.35075,0.028751566,0.273733333,0.5182,0.6902,0.76675,0.41625,0.1373,0.31975,0.494444444,0.5957,0.66475,0.31775,0.68225075,0.48425,0.46324,0.85275,0.5857,0.851612903,0.903250135,0.6217,0.778256513,0.660240481,0.852745491,0.199759519,0.132244489,0.95325,0.45975,0.53475,0.01874,0.62274,0.43026,0.631250417,0.01775,0.95125,0.368249206,0.0302504,0.4062504,0.1567504,0.5587504,0.7507504,0.2767504,0.0342504,0.4057504,0.8212504,0.7852504,0.3577504,0.2052504,0.8478,-0.368671,0.019460899,0.374852912
1078,0.0487,0.51075,0.10325,0.38625,0.41425,0.76225,0.630250522,0.097266667,0.8472,0.1203,0.64975,0.23575,0.1347,0.00125,0.673888889,0.4753,0.68575,0.51125,0.389749917,0.56375,0.24126,0.34775,0.4873,0.658709677,0.469750005,0.8798,0.843246493,0.538256513,0.050240481,0.138256513,0.028256513,0.42775,0.75025,0.14425,0.39874,0.09474,0.98324,0.07075025,0.59625,0.62425,0.294750794,0.1927504,0.9847504,0.4902504,0.8512504,0.1067504,0.7527504,0.3312504,0.3402504,0.1002504,0.3232504,0.0622504,0.3827504,0.3327,-8.454014,0.119072328,0.435327082
1079,0.5328,0.23475,0.72025,0.67025,0.01575,0.60525,0.921248434,0.699266667,0.2562,0.3142,0.24225,0.54825,0.7527,0.90375,0.725555556,0.7837,0.63975,0.58525,0.311750584,0.61425,0.97674,0.03875,0.8023,0.341290323,0.196750065,0.1093,0.465751503,0.107254509,0.592745491,0.477254509,0.129258517,0.16775,0.87525,0.39475,0.35724,0.92424,0.36726,0.114251417,0.14625,0.37725,0.301750794,0.5107504,0.4937504,0.3377504,0.5867504,0.4347504,0.7502504,0.6882504,0.4162504,0.2212504,0.4392504,0.1687504,0.4712504,0.8033,-0.080077,0.004148768,0.306060609
