Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
3342,0.9853,0.216685,0.23752,0.204415,0.72548,0.2429158,0.155323591,0.4514,0.7484,0.2499,0.7086074,0.67705792,0.4336,0.0713288,0.844444444,0.0576,0.20875,0.290241667,0.940500167,0.942136429,0.44996,0.865045333,0.7046,0.916451613,0.583787324,0.9497,0.367234469,0.667074148,0.789118236,0.873507014,0.581843687,0.1803285,0.2085625,0.558018863,0.72752,0.63346,0.47884,0.410410137,0.119796667,0.14869095,0.753212698,0.2538096,0.3476032,0.4905384,0.647836,0.0344904,0.3421576,0.0973776,0.3233264,0.6296928,0.5666064,0.4740248,0.399448,0.5551,0.622668121,0.511256901,0.846975746
3343,0.8792,0.1630325,0.1903075,0.280835,0.753435,0.1732138,0.135916493,0.622133333,0.7286,0.3019,0.7058876,0.62705132,0.4947,0.0621252,0.807222222,0.1434,0.11925,0.334221667,0.904094698,0.969255714,0.29004,0.822598667,0.679,0.774193548,0.562082558,0.8593,0.470781563,0.563667335,0.803206413,0.911482966,0.676332665,0.04184785,0.1763125,0.6131341,0.655,0.44766,0.564,0.448759587,0.003898667,0.19604335,0.796007937,0.4653992,0.475368,0.2896472,0.75444,0.0641592,0.4395368,0.1489592,0.4934488,0.5767192,0.7952168,0.353048,0.2078912,0.7317,0.400102404,0.408074424,0.746926761
3344,0.8107,0.23986,0.4016025,0.19443,0.87152,0.1326974,0.077970772,0.537,0.8208,0.2935,0.724586,0.71285654,0.5263,0.1525262,0.846111111,0.0765,0.3005,0.231230556,0.948672891,0.906353571,0.51936,0.869138,0.68,0.851290323,0.814251915,0.9261,0.456973948,0.474288577,0.678537074,0.727334669,0.59761523,0.1857948,0.1901875,0.5118024,0.52874,0.6357,0.44882,0.648369456,0.102220333,0.09534345,0.803125397,0.3393312,0.268116,0.3566744,0.7824032,0.1155592,0.1683384,0.2107824,0.4624352,0.46616,0.501808,0.199284,0.4125896,0.6998,0.584729501,0.469193961,0.821833016
3345,0.9018,0.221975,0.240615,0.18309,0.89579,0.1292638,0.116033403,0.380933333,0.8478,0.2536,0.68005,0.83571406,0.5608,0.0355366,0.849444444,0.1922,0.17425,0.282043333,0.905331777,0.872455,0.54568,0.899593333,0.9206,0.781290323,0.720592788,0.8064,0.351362725,0.605591182,0.543426854,0.755591182,0.541943888,0.13951315,0.1478125,0.556009463,0.53946,0.59516,0.6907,0.708716239,0.035218667,0.1694565,0.833277778,0.1884736,0.2322736,0.2416088,0.8409568,0.051828,0.5304104,0.1883264,0.3698472,0.6489816,0.7625312,0.3065856,0.2616016,0.7966,0.760666143,0.744082308,0.929630088
3346,0.9334,0.1268875,0.4223075,0.32077,0.56449,0.1690934,0.131862213,0.388266667,0.8652,0.1058,0.492047,0.85577246,0.4792,0.1760468,0.906666667,0.1897,0.2395,0.323803333,0.916602201,0.825467143,0.28206,0.765494667,0.8893,0.849677419,0.607596648,0.7689,0.450480962,0.554148297,0.705370741,0.833006012,0.67260521,0.2287967,0.199375,0.462141237,0.7871,0.50518,0.52924,0.580956986,0.121382667,0.21472365,0.73954127,0.480096,0.5058464,0.5611728,0.6353632,0.097856,0.3779376,0.2793704,0.3955408,0.4941144,0.7262136,0.3120208,0.2527448,0.5919,-0.469005773,0.36175788,0.806668209
3347,0.9476,0.18394,0.536855,0.183955,0.81497,0.2146458,0.047064718,0.291733333,0.806,0.2919,0.6713808,0.8153771,0.4446,0.1295168,0.887222222,0.0879,0.21625,0.226619444,0.914618206,0.83639,0.24756,0.892265333,0.5395,0.908709677,0.717172657,0.8204,0.404589178,0.585370741,0.826032064,0.690681363,0.618797595,0.1605282,0.1469375,0.490272975,0.61796,0.6169,0.54772,0.411420473,0.0709,0.12922865,0.814736508,0.3712024,0.5911856,0.5002224,0.6928664,0.1049376,0.352932,0.1627704,0.5163136,0.5659568,0.618216,0.542228,0.3914488,0.6929,0.397037372,0.389264088,0.736551986
3348,0.8772,0.0520775,0.4472675,0.283795,0.764915,0.1789364,0.075991649,0.5582,0.8296,0.1831,0.5603808,0.67218262,0.3966,0.0557848,0.938333333,0.2339,0.26475,0.291266111,0.859516506,0.928859286,0.4741,0.869518667,0.8712,0.804516129,0.559320014,0.8587,0.469599198,0.626112224,0.633727455,0.791302605,0.613486974,0.15931345,0.3385,0.637821163,0.60804,0.5244,0.52054,0.523234411,0.035483,0.0782271,0.762765079,0.5002808,0.5499792,0.276736,0.6827576,0.1476696,0.3565912,0.2073056,0.4951472,0.544572,0.533156,0.3274496,0.4523008,0.5083,0.518724782,0.536216463,0.896920243
3349,0.8446,0.1908675,0.387865,0.265305,0.860905,0.2789686,0.067131524,0.407,0.8176,0.2308,0.5308034,0.83000302,0.4845,0.0082322,0.839444444,0.15,0.2195,0.330635,0.80564855,0.956543571,0.43122,0.750743333,0.6909,0.866451613,0.697309454,0.9333,0.237234469,0.556633267,0.593286573,0.71240481,0.627895792,0.19648455,0.3013125,0.417360075,0.51678,0.57622,0.59274,0.744438146,0.045791,0.1301844,0.881692063,0.1953792,0.4568376,0.5070576,0.7061264,0.151088,0.1892776,0.177804,0.5398568,0.5577104,0.6726928,0.3286768,0.2303184,0.6357,0.678287858,0.642050726,0.919465431
3350,0.8376,0.2464075,0.350715,0.332605,0.553005,0.1317816,0.030388309,0.354066667,0.881,0.1877,0.7079274,0.72330362,0.3994,0.1220516,0.875555556,0.2281,0.233,0.277943889,0.82855952,0.900045,0.59732,0.825358667,0.7051,0.942258065,0.744928501,0.9773,0.401362725,0.620601202,0.611062124,0.846052104,0.500861723,0.107201,0.181375,0.498741213,0.66478,0.65784,0.60554,0.388412804,0.224462,0.2404417,0.791139683,0.2029928,0.2898168,0.4694616,0.6226288,0.0206944,0.258196,0.275988,0.3993888,0.6316496,0.7019376,0.201388,0.3417384,0.4869,0.733446987,0.693225966,0.92647532
3351,0.9711,0.0775175,0.4780325,0.21033,0.831435,0.2067486,0.060538622,0.535533333,0.7216,0.208,0.4572002,0.80005474,0.4306,0.1281874,0.924444444,0.2496,0.16825,0.250274444,0.817785929,0.885355714,0.54648,0.915963333,0.7823,0.869677419,0.80149217,0.9268,0.469418838,0.480881764,0.709739479,0.891763527,0.677314629,0.0986978,0.1868125,0.662651738,0.70324,0.568,0.5204,0.694184728,0.039315667,0.18274995,0.829533333,0.322156,0.3259032,0.5262352,0.7327776,0.0184968,0.5513504,0.2185808,0.5377056,0.5723864,0.5520792,0.3775944,0.3395952,0.663,0.72558844,0.623344875,0.934277628
3352,0.9248,0.2316725,0.428885,0.339875,0.71985,0.1186196,0.171624217,0.6682,0.8056,0.2983,0.4570302,0.62008658,0.4092,0.2034534,0.911666667,0.0748,0.23575,0.289472778,0.98705902,0.895148571,0.43282,0.781103333,0.5003,0.837419355,0.791889562,0.9004,0.401002004,0.517955912,0.655210421,0.887895792,0.583006012,0.225031,0.3349375,0.497592988,0.77842,0.61996,0.61344,0.41021007,0.196049333,0.2150712,0.723060317,0.4480472,0.6026456,0.2300256,0.816144,0.0509728,0.1988328,0.1755488,0.449192,0.50292,0.717612,0.3658472,0.3775928,0.6095,0.396202726,0.325168288,0.691081484
3353,0.8649,0.18331,0.423855,0.32829,0.538925,0.2534454,0.082020877,0.498666667,0.814,0.2193,0.6059368,0.67260054,0.4223,0.0566028,0.856111111,0.1524,0.143,0.207404444,0.975295098,0.929706429,0.45654,0.849532667,0.8744,0.950322581,0.758609028,0.9081,0.25753507,0.475591182,0.792144289,0.69509018,0.612124248,0.2263672,0.171125,0.510223575,0.7127,0.51604,0.5049,0.4312004,0.164464667,0.0815287,0.833465079,0.4646912,0.4261152,0.2478744,0.8156184,0.1336288,0.464136,0.2207416,0.4485128,0.6236832,0.7172296,0.4859472,0.35088,0.7888,0.698968073,0.65016472,0.925053228
3354,0.9075,0.07563,0.3007925,0.268385,0.64943,0.2908718,0.125173278,0.300866667,0.8426,0.1409,0.646733,0.63206586,0.4519,0.0898386,0.880555556,0.2264,0.29625,0.31347,0.79141047,0.888462857,0.58836,0.822788667,0.7647,0.782580645,0.649033019,0.8662,0.444689379,0.487254509,0.68993988,0.663507014,0.640541082,0.0303078,0.2520625,0.592178838,0.57462,0.59252,0.60096,0.585398466,0.155478333,0.24113675,0.869050794,0.5123208,0.2434896,0.5577552,0.8303224,0.1658608,0.4584432,0.2526864,0.4077648,0.5589688,0.6214656,0.541176,0.4324456,0.6475,-0.116258296,0.41763257,0.84053354
3355,0.8725,0.1029575,0.460425,0.149565,0.562755,0.1372754,0.012296451,0.435933333,0.7478,0.1736,0.6593118,0.663825,0.4256,0.0951562,0.902222222,0.1917,0.27625,0.216968889,0.893321107,0.830834286,0.2681,0.824121333,0.4876,0.827741935,0.742823744,0.8454,0.21488978,0.49492986,0.679539078,0.731723447,0.508116232,0.1104808,0.2784375,0.528882388,0.54498,0.60074,0.46446,0.602754251,0.090458667,0.19960565,0.878601587,0.31348,0.2771376,0.559464,0.6832824,0.0379096,0.4407568,0.249116,0.4191968,0.6291344,0.6967768,0.3861848,0.4198752,0.6863,0.569961119,0.522765506,0.915984055
3356,0.8843,0.0888525,0.4968025,0.235845,0.64553,0.252072,0.035757829,0.446933333,0.8488,0.1422,0.6496228,0.82498838,0.5075,0.1314598,0.903888889,0.0646,0.23975,0.254459444,0.836112037,0.921796429,0.52234,0.799186,0.682,0.811290323,0.670211596,0.8452,0.256513026,0.678837675,0.661923848,0.837935872,0.54496994,0.0854571,0.2958125,0.654901188,0.60898,0.62512,0.45072,0.507492497,0.05187,0.1606811,0.813144444,0.3722648,0.5131608,0.2886984,0.7709816,0.2225112,0.1882616,0.1235912,0.3881832,0.4277224,0.5755904,0.4373816,0.3648792,0.7549,0.179359074,0.448373972,0.870208386
3357,0.9895,0.1307925,0.283185,0.324715,0.95039,0.2783964,0.048759916,0.522933333,0.8086,0.1795,0.402975,0.839475,0.4971,0.1109048,0.925,0.1339,0.25775,0.271453889,0.912020674,0.894300714,0.22942,0.813462,0.9414,0.778387097,0.668106838,0.906,0.353587174,0.514268537,0.516412826,0.683767535,0.524689379,0.00516265,0.2908125,0.6269129,0.55712,0.69462,0.74456,0.4203001,0.013942,0.1278385,0.851819048,0.1983888,0.4685408,0.5302232,0.827828,0.1399776,0.2724264,0.2288216,0.3959936,0.4656008,0.6812944,0.3618144,0.3658792,0.7076,0.000189494,0.394753498,0.852842526
3358,0.8872,0.0200875,0.1877925,0.354665,0.83967,0.1214808,0.178129436,0.326133333,0.785,0.1784,0.6418034,0.7794392,0.4572,0.1708312,0.939444444,0.0907,0.17325,0.310651667,0.883291097,0.926975714,0.54628,0.755311333,0.8074,0.840967742,0.634300114,0.7719,0.364669339,0.576733467,0.598136273,0.835531062,0.683186373,0.012937,0.27725,0.654183538,0.77984,0.5017,0.59528,0.659469823,0.057420667,0.1531221,0.831312698,0.4112184,0.5116984,0.4210432,0.8595992,0.231668,0.2677504,0.1127864,0.3426816,0.5452712,0.8538984,0.4187968,0.2531736,0.6055,0.651466467,0.55827403,0.925655423
3359,0.8217,0.1276425,0.21101,0.14328,0.87239,0.3419178,0.063553236,0.375066667,0.8238,0.2284,0.591658,0.73291494,0.4578,0.1840234,0.819444444,0.139,0.19275,0.199633333,0.974678226,0.960875,0.4384,0.762734667,0.6775,0.84483871,0.621671967,0.7886,0.175130261,0.588296593,0.563567134,0.658977956,0.634188377,0.24070115,0.171625,0.4175036,0.71034,0.5478,0.48152,0.736568856,0.120457667,0.20534005,0.850134921,0.2153872,0.4841456,0.2628744,0.7456432,0.0103168,0.5249216,0.2642432,0.5178976,0.5673552,0.730992,0.1985832,0.2210336,0.6103,0.727179982,0.680168011,0.927999195
3360,0.835,0.1961575,0.46952,0.200595,0.627325,0.2254044,0.07994572,0.675133333,0.8356,0.1213,0.5393028,0.83766416,0.4984,0.089634,0.792222222,0.1077,0.152,0.227131667,0.976782261,0.844865,0.22502,0.849437333,0.5152,0.817419355,0.727433051,0.9233,0.410741483,0.601042084,0.793647295,0.790621242,0.654268537,0.14255,0.290125,0.483670625,0.71174,0.52622,0.46494,0.677432477,0.027289667,0.14625815,0.880849206,0.3609328,0.6918856,0.260976,0.7270008,0.2197032,0.4257128,0.1030144,0.4086704,0.5339496,0.7371088,0.4475504,0.21132,0.6648,-0.921889216,0.328201389,0.793787906
3361,0.9276,0.2455275,0.403925,0.2515,0.553655,0.210411,0.104162839,0.478133333,0.7848,0.2873,0.5178846,0.84838984,0.4865,0.2035556,0.816666667,0.0994,0.26975,0.196815,0.86570857,0.9282,0.54768,0.917961333,0.9471,0.943548387,0.700729585,0.9769,0.426432866,0.562364729,0.666272545,0.764649299,0.566633267,0.04573505,0.2075,0.487258875,0.52954,0.52064,0.6316,0.505471824,0.177283333,0.1952614,0.779433333,0.4193632,0.6275152,0.5503496,0.710196,0.2128656,0.3492728,0.1974408,0.3827504,0.424368,0.7308008,0.3041312,0.4201608,0.5652,0.608937651,0.496629465,0.839087592
3362,0.8386,0.1675675,0.4068275,0.367855,0.863505,0.2172782,0.050079332,0.553466667,0.6936,0.1424,0.6055968,0.7312434,0.4964,0.0827824,0.847222222,0.1745,0.189,0.329439444,0.984708236,0.964452857,0.50102,0.740464667,0.7979,0.814516129,0.707175256,0.8972,0.152284569,0.59759519,0.754048096,0.708136273,0.573006012,0.17291855,0.3354375,0.651887025,0.52576,0.44974,0.64598,0.631413805,0.034161667,0.14921225,0.799192063,0.3756288,0.6370248,0.2017344,0.8523784,0.0227696,0.4383168,0.2268488,0.4685472,0.6410144,0.8351664,0.5299552,0.2686008,0.588,-0.738715401,0.376344231,0.770447026
3363,0.9755,0.2188275,0.28957,0.135635,0.884305,0.2471506,0.178977035,0.501133333,0.7312,0.1873,0.5658204,0.63916992,0.5278,0.1088596,0.82,0.1244,0.20275,0.297756667,0.982354118,0.863885714,0.43002,0.895500667,0.6281,0.944516129,0.62048799,0.8315,0.171042084,0.586032064,0.694308617,0.828597194,0.680541082,0.00577005,0.143,0.519983588,0.7964,0.67414,0.59748,0.63726909,0.106185,0.20560075,0.893209524,0.2812544,0.2766504,0.4556008,0.8122056,0.1796568,0.2031024,0.2503376,0.4507768,0.5434536,0.4805912,0.3472624,0.2198904,0.7906,0.515239077,0.502083206,0.906576998
3364,0.8537,0.16656,0.5242775,0.25458,0.727865,0.2693544,0.179164927,0.496466667,0.8514,0.1232,0.4184436,0.60532138,0.5238,0.1399476,0.879444444,0.2547,0.25175,0.325511111,0.813081027,0.834035714,0.28544,0.823264667,0.8717,0.898709677,0.628906822,0.9628,0.434448898,0.51244489,0.723006012,0.910961924,0.617314629,0.1057433,0.1793125,0.646002325,0.68874,0.56702,0.4801,0.450373458,0.202657,0.14825655,0.876447619,0.4078544,0.3658904,0.3025592,0.6381208,0.028508,0.3982672,0.2103128,0.4727352,0.5180152,0.4765768,0.3616392,0.2861712,0.6788,-1.432224592,0.321529027,0.753745628
3365,0.9028,0.1503125,0.287055,0.35134,0.86697,0.3327616,0.043294363,0.5144,0.7946,0.2304,0.5323334,0.61730068,0.4753,0.123381,0.918333333,0.2616,0.155,0.178539444,0.885891964,0.943642857,0.46632,0.902543333,0.9593,0.832258065,0.666659867,0.9703,0.352044088,0.639298597,0.684068136,0.841402806,0.556052104,0.1137606,0.2810625,0.505343563,0.72656,0.62204,0.59416,0.538776259,0.128783333,0.122191,0.862120635,0.260184,0.4856088,0.5636416,0.8429264,0.2010232,0.4470592,0.1875752,0.3716576,0.5993624,0.7957904,0.4799864,0.382592,0.6569,0.690100409,0.617582681,0.924661289
3366,0.8144,0.1556025,0.40702,0.273565,0.71508,0.1344142,0.181803758,0.4406,0.8824,0.3097,0.4436014,0.62412612,0.436,0.144754,0.867777778,0.1122,0.227,0.200743333,0.963904635,0.946562143,0.50142,0.860953333,0.8972,0.853548387,0.564450311,0.9797,0.155691383,0.477975952,0.539398798,0.874048096,0.626332665,0.18798135,0.227375,0.540508238,0.5989,0.55658,0.59938,0.577525842,0.125743667,0.1408713,0.879069841,0.3887312,0.677256,0.540476,0.7503696,0.130332,0.462916,0.0964376,0.337248,0.6091464,0.6457408,0.5064608,0.2061776,0.7359,0.663908008,0.537670675,0.866636913
3367,0.822,0.0345725,0.2288125,0.35405,0.57359,0.2028572,0.166726514,0.674666667,0.7702,0.3038,0.4211634,0.75770928,0.5554,0.0568074,0.850555556,0.2151,0.274,0.182126667,0.786208736,0.88592,0.3345,0.913393333,0.5745,0.901290323,0.593916122,0.8814,0.48751503,0.47743487,0.61006012,0.782625251,0.494589178,0.1472875,0.237875,0.392816562,0.71822,0.54196,0.64836,0.39567856,0.105392,0.2063827,0.750590476,0.4832824,0.3332176,0.4178152,0.7831912,0.2277608,0.4803992,0.2280704,0.5102008,0.6741408,0.8066856,0.2701168,0.3237392,0.7121,0.271456257,0.302548988,0.647511439
3368,0.8903,0.2352,0.391735,0.366995,0.605445,0.2128146,0.111795407,0.4936,0.8828,0.308,0.7072476,0.66981464,0.4889,0.0797144,0.825,0.2153,0.12625,0.286569444,0.993994665,0.973116429,0.2659,0.848961333,0.9285,0.803870968,0.770973981,0.7987,0.328677355,0.600400802,0.670801603,0.652985972,0.594569138,0.1306455,0.2,0.391237737,0.67124,0.51228,0.62908,0.711340447,0.053720333,0.0686697,0.846107937,0.4903656,0.2578752,0.2997112,0.80656,0.207372,0.2035088,0.2518408,0.4165936,0.5941912,0.7493416,0.4384336,0.364308,0.707,0.593159312,0.499572221,0.835633919
3369,0.8756,0.0040925,0.23868,0.13724,0.673265,0.1331552,0.082680585,0.481,0.837,0.2222,0.5415126,0.71216006,0.4812,0.102417,0.783333333,0.0841,0.1995,0.325938333,0.867565855,0.887332857,0.22382,0.735896,0.8759,0.803225806,0.784259915,0.861,0.293186373,0.520641283,0.66258517,0.665771543,0.601823647,0.1882243,0.2261875,0.4086048,0.78062,0.47942,0.67648,0.394468156,0.047773333,0.23774825,0.788704762,0.5236528,0.46464,0.5632616,0.8497528,0.183076,0.4035536,0.1544088,0.3843352,0.6074696,0.7780136,0.2501296,0.3654504,0.7146,0.752655755,0.728662472,0.923063775
3370,0.9268,0.1763825,0.5366625,0.36576,0.66026,0.2885826,0.109628392,0.378933333,0.7166,0.2838,0.6761404,0.58985972,0.4699,0.0995536,0.928333333,0.1001,0.29775,0.194936111,0.813821274,0.829515714,0.3357,0.782911333,0.5437,0.807096774,0.658767225,0.8121,0.17751503,0.538697395,0.79751503,0.866853707,0.613587174,0.2114259,0.2825625,0.572371763,0.52118,0.5492,0.50318,0.560370123,0.116757333,0.1149795,0.827660317,0.354204,0.245684,0.4597784,0.8505408,0.0835712,0.4909712,0.1638984,0.5149552,0.635144,0.6010128,0.3712824,0.3423096,0.6478,0.537658713,0.455634142,0.802471113
3371,0.9743,0.0045975,0.3259475,0.33137,0.81627,0.1315528,0.059970772,0.563266667,0.6892,0.2867,0.5336932,0.83083876,0.4037,0.1471062,0.897222222,0.1921,0.29375,0.314238333,0.913877959,0.828762857,0.3006,0.829832,0.7984,0.901612903,0.67599948,0.8993,0.281923848,0.655611222,0.605691383,0.775971944,0.544288577,0.1011273,0.151875,0.631792913,0.6405,0.56438,0.55656,0.688329443,0.161821667,0.18075155,0.860903175,0.441496,0.5909416,0.4639552,0.7086208,0.0409616,0.3639104,0.2772088,0.4592664,0.4772016,0.8324904,0.426336,0.3680216,0.53,0.599233367,0.501473787,0.837979922
3372,0.9178,0.1756275,0.2448725,0.158315,0.58269,0.1497508,0.094079332,0.562066667,0.8486,0.1689,0.5955676,0.6437666,0.4455,0.1434246,0.87,0.1397,0.315,0.331916111,0.944958319,0.882153571,0.2017,0.830307333,0.6192,0.901612903,0.690863983,0.8773,0.220340681,0.556853707,0.605871743,0.81501002,0.635851703,0.18907465,0.268625,0.56060235,0.58076,0.65576,0.62528,0.634844948,0.229219667,0.18066465,0.899109524,0.4429128,0.6241016,0.2619256,0.77794,0.1156816,0.4429928,0.2571024,0.3911264,0.6119424,0.5713856,0.3884648,0.2726008,0.7343,0.546958547,0.535417614,0.90468279
3373,0.8377,0.033815,0.496995,0.29168,0.711615,0.2532166,0.138555324,0.402133333,0.8198,0.3072,0.6839596,0.77985708,0.5314,0.1250172,0.836111111,0.1955,0.247,0.184005,0.898399466,0.87528,0.53332,0.877894,0.648,0.902580645,0.772289554,0.9099,0.486993988,0.531142285,0.76008016,0.785430862,0.682885772,0.0173101,0.340125,0.544957638,0.75808,0.54544,0.49574,0.660476826,0.137901667,0.1817942,0.724839683,0.368192,0.6287344,0.3950296,0.6247296,0.0083632,0.4242896,0.1763,0.5297824,0.512844,0.506396,0.4999736,0.442016,0.6227,0.171166017,0.264753065,0.599370303
3374,0.8926,0.0380975,0.4793875,0.140445,0.65203,0.1832856,0.164183716,0.579333333,0.8538,0.1221,0.4561802,0.69029086,0.501,0.091168,0.818888889,0.2273,0.20725,0.243357222,0.994984995,0.974999286,0.57978,0.90064,0.5038,0.91483871,0.783207736,0.8156,0.314509018,0.601362725,0.775691383,0.895771543,0.552925852,0.09566095,0.3133125,0.628061163,0.73792,0.66426,0.52624,0.699229743,0.230409,0.1572057,0.720719048,0.3554432,0.459276,0.5625024,0.7431488,0.0797864,0.2964152,0.2430088,0.366904,0.573924,0.7797344,0.52978,0.3951624,0.7124,0.31376646,0.437091006,0.863888389
3375,0.9267,0.05044,0.503575,0.190485,0.530255,0.220254,0.135728601,0.457733333,0.8148,0.3099,0.6775002,0.79601524,0.5269,0.1745128,0.915555556,0.2157,0.2675,0.314323889,0.892824275,0.909085,0.23002,0.770444,0.899,0.907741935,0.762949941,0.7765,0.411242485,0.58008016,0.555691383,0.728797595,0.566933868,0.10465005,0.2750625,0.627487063,0.80064,0.70408,0.71408,0.381147049,0.164200333,0.1248844,0.722592063,0.4062608,0.5051152,0.5488312,0.835968,0.070752,0.3801744,0.1008536,0.3275144,0.6628192,0.651284,0.2073496,0.407876,0.7108,0.284002372,0.282180337,0.636409586
3376,0.8168,0.0185775,0.327495,0.207865,0.746715,0.2076642,0.033215031,0.5052,0.789,0.163,0.6188556,0.74155118,0.4927,0.0673406,0.905,0.2626,0.17725,0.297841667,0.973067689,0.997881429,0.38894,0.851912,0.582,0.919677419,0.662055759,0.9088,0.218977956,0.547655311,0.735250501,0.794228457,0.613887776,0.2122762,0.1915,0.586150575,0.59464,0.60394,0.74204,0.55915972,0.067860667,0.12062705,0.721187302,0.3563288,0.665796,0.4838928,0.7971072,0.1232512,0.4966632,0.210688,0.4671896,0.5536576,0.6761328,0.357256,0.4214464,0.7749,0.697792687,0.640409628,0.91542025
3377,0.8204,0.193945,0.3740675,0.277275,0.88644,0.1479274,0.112208768,0.3964,0.8734,0.1761,0.5484358,0.83523076,0.5156,0.1540846,0.886111111,0.2327,0.24775,0.213675,0.770170057,0.958922857,0.29016,0.852556,0.4317,0.894193548,0.55251335,0.9241,0.431062124,0.598436874,0.614388778,0.83252505,0.393246493,0.3140316,0.2458125,0.591529425,0.54452,0.56412,0.60758,0.603494498,0.131209667,0.21116325,0.821403175,0.1077784,0.4247592,0.4341928,0.690704,0.1381152,0.3495376,0.2078112,0.4137176,0.364776,0.8410008,0.4059632,0.360596,0.8721,0.748840869,0.668585945,0.935602886
3378,0.8453,0.212125,0.3059325,0.29315,0.82313,0.2327074,0.089490605,0.243933333,0.9198,0.1931,0.730264,0.85455284,0.5333,0.177008,0.846111111,0.2313,0.24175,0.16645,0.80723908,0.972970714,0.20616,0.918324667,0.6594,0.860967742,0.629912002,0.9941,0.406853707,0.580981964,0.526212425,0.805771543,0.453046092,0.1134157,0.292,0.65498865,0.68488,0.6534,0.43424,0.612000667,0.155538333,0.1655582,0.85757619,0.3498272,0.1042256,0.4325944,0.6275816,0.256188,0.52476,0.1079232,0.4429968,0.4775696,0.8038016,0.5382784,0.3295896,0.6349,0.763002285,0.705343964,0.935644282
3379,0.8375,0.077035,0.26826,0.248935,0.87428,0.2732424,0.147265136,0.1624,0.841,0.2346,0.7066162,0.85579942,0.4703,0.0783116,0.887222222,0.1589,0.21125,0.187657222,0.830806936,0.935690714,0.2476,0.822466,0.7238,0.92483871,0.547960441,0.941,0.326653307,0.53757515,0.41761523,0.739839679,0.568957916,0.1362178,0.3614375,0.507284938,0.43532,0.57844,0.38802,0.577769256,0.071470667,0.1615839,0.886673016,0.2647912,0.2961752,0.362116,0.5958256,0.1221568,0.3822088,0.1012184,0.4246784,0.3855152,0.6519032,0.5566832,0.2984896,0.8656,0.74576551,0.673205399,0.932109978
3380,0.8472,0.173845,0.4477975,0.191995,0.95909,0.1462784,0.087837161,0.154533333,0.8022,0.2491,0.6772006,0.88561358,0.4444,0.0984818,0.862222222,0.1644,0.224,0.252100556,0.783671224,0.937635714,0.25286,0.868819333,0.4196,0.902903226,0.607033859,0.9101,0.303046092,0.481843687,0.570641283,0.772665331,0.457354709,0.12454915,0.275875,0.508664488,0.49342,0.7733,0.44038,0.631370457,0.020389333,0.13108115,0.85318254,0.2283064,0.3138688,0.4207864,0.6478016,0.1185208,0.5068888,0.1595944,0.4692736,0.466196,0.733388,0.3818384,0.2682328,0.8019,0.65967542,0.648640548,0.886877465
3381,0.8861,0.090115,0.3888125,0.275905,0.69414,0.1705994,0.202446764,0.304266667,0.8078,0.2397,0.5867912,0.74423008,0.5265,0.0714884,0.817222222,0.2186,0.291,0.240832222,0.841877292,0.951791429,0.2473,0.938886667,0.7673,0.923870968,0.64300134,0.9506,0.441362725,0.516412826,0.573647295,0.708957916,0.475891784,0.11459325,0.285125,0.656000363,0.58232,0.67618,0.5086,0.583304435,0.022640333,0.1746494,0.793103175,0.2172328,0.2844488,0.352768,0.5009472,0.1703352,0.4880408,0.1642672,0.5396944,0.3222272,0.6862984,0.5188792,0.353664,0.7506,0.681501159,0.651438922,0.893587291
